regime,optimizer,eta,loss,delta,correct_prob_min,correct_prob_max,K,d,alpha,beta,L
decoupled,gd,0.16854795959798133,6.906207535754223,6.322274527508377e-07,0.0010010431915739744,0.0010016754190267253,999,999,0.8,0.2,200
decoupled,gd,0.17160958897468875,6.906197595234255,6.437158785073394e-07,0.0010010439579710968,0.0010016876738496042,999,999,0.8,0.2,200
decoupled,gd,0.17472683204415565,6.906187474147503,6.554131417703737e-07,0.001001044738290208,0.0010017001514319784,999,999,0.8,0.2,200
decoupled,gd,0.17790069901449077,6.906177169214,6.67323041664801e-07,0.0010010455327842211,0.001001712855825886,999,999,0.8,0.2,200
decoupled,gd,0.18113221844396757,6.906166677094224,6.794494465235754e-07,0.001001046341710628,0.0010017257911571515,999,999,0.8,0.2,200
decoupled,gd,0.1844224375743502,6.906155994388012,6.91796294994499e-07,0.0010010471653317096,0.0010017389616267041,999,999,0.8,0.2,200
decoupled,gd,0.1877724226702741,6.9061451176333595,7.043675978913883e-07,0.0010010480039142717,0.0010017523715121631,999,999,0.8,0.2,200
decoupled,gd,0.19118325936479152,6.906134043305477,7.171674386336098e-07,0.0010010488577302567,0.0010017660251688903,999,999,0.8,0.2,200
decoupled,gd,0.1946560530111937,6.906122767815462,7.301999755042563e-07,0.0010010497270562595,0.0010017799270317638,999,999,0.8,0.2,200
decoupled,gd,0.19819192904122387,6.906111287509303,7.43469442100091e-07,0.001001050612174194,0.001001794081616294,999,999,0.8,0.2,200
decoupled,gd,0.2017920333297969,6.906099598666616,7.569801495704246e-07,0.0010010515133707998,0.0010018084935203703,999,999,0.8,0.2,200
decoupled,gd,0.20545753256634433,6.906087697499311,7.707364874543366e-07,0.0010010524309382646,0.001001823167425719,999,999,0.8,0.2,200
decoupled,gd,0.20918961463290453,6.90607558015061,7.847429253588032e-07,0.0010010533651739536,0.0010018381080993124,999,999,0.8,0.2,200
decoupled,gd,0.21298948898908082,6.906063242693641,7.990040142512832e-07,0.0010010543163807388,0.00100185332039499,999,999,0.8,0.2,200
