optimizer,regime,protocol,eta,step,loss,delta,cosine_to_initial
signgd,decoupled,frozen,0.13,75,3.3914655885840467e-06,6.972200594645983e-14,1.0
signgd,decoupled,frozen,0.13,76,2.6149959018678486e-06,1.176836406102666e-14,1.0
signgd,decoupled,frozen,0.13,77,2.0162973902583532e-06,7.105427357601002e-14,1.0
signgd,decoupled,frozen,0.13,78,1.554669573568167e-06,5.1958437552457326e-14,1.0
signgd,decoupled,frozen,0.13,79,1.1987306580941038e-06,3.419486915845482e-14,1.0
signgd,decoupled,frozen,0.13,80,9.242833505571841e-07,3.4638958368304884e-14,1.0
signgd,decoupled,frozen,0.13,81,7.126701250262357e-07,9.015010959956271e-14,1.0
signgd,decoupled,frozen,0.13,82,5.495055290259323e-07,1.9984014443252818e-15,1.0
signgd,decoupled,frozen,0.13,83,4.2369719988002696e-07,7.815970093361102e-14,1.0
signgd,decoupled,frozen,0.13,84,3.2669230583129155e-07,7.460698725481052e-14,1.0
signgd,decoupled,frozen,0.13,85,2.51896613967758e-07,7.749356711883593e-14,1.0
signgd,decoupled,frozen,0.13,86,1.942253063964941e-07,3.8191672047105385e-14,1.0
signgd,decoupled,frozen,0.13,87,1.4975782263475058e-07,8.149037000748649e-14,1.0
signgd,decoupled,frozen,0.13,88,1.15470931871899e-07,3.3084646133829665e-14,1.0
signgd,decoupled,frozen,0.13,89,8.903400248080765e-08,8.038014698286133e-14,1.0
signgd,decoupled,frozen,0.13,90,6.86498462104224e-08,1.5987211554602254e-14,1.0
signgd,decoupled,frozen,0.13,91,5.2932601252484114e-08,2.2648549702353193e-14,1.0
signgd,decoupled,frozen,0.13,92,4.0813724348824144e-08,3.5083047578154947e-14,1.0
signgd,decoupled,frozen,0.13,93,3.146949271885582e-08,1.9984014443252818e-14,1.0
signgd,decoupled,frozen,0.13,94,2.4264596022210663e-08,2.3314683517128287e-14,1.0
signgd,decoupled,frozen,0.13,95,1.870928446290791e-08,1.84297022087776e-14,1.0
signgd,decoupled,frozen,0.13,96,1.4425762612935262e-08,6.17284001691587e-14,1.0
signgd,decoupled,frozen,0.13,97,1.1123022030277244e-08,2.90878432451791e-14,1.0
signgd,decoupled,frozen,0.13,98,8.576394829476959e-09,5.861977570020827e-14,1.0
signgd,decoupled,frozen,0.13,99,6.612800553811606e-09,9.792167077193881e-14,1.0
signgd,decoupled,frozen,0.13,100,5.098819156246462e-09,6.461498003318411e-14,1.0
signgd,decoupled,frozen,0.13,101,3.931430266880377e-09,7.771561172376096e-14,1.0
signgd,decoupled,frozen,0.13,102,3.0312954279842e-09,1.1013412404281553e-13,1.0
signgd,decoupled,frozen,0.13,103,2.3374244179474078e-09,8.926193117986259e-14,1.0
signgd,decoupled,frozen,0.13,104,1.8022655597402838e-09,5.728750807065808e-14,1.0
signgd,decoupled,frozen,0.13,105,1.3896463600901565e-09,5.240252676230739e-14,1.0
signgd,decoupled,frozen,0.13,106,1.0714421274005857e-09,1.8207657603852567e-14,1.0
signgd,decoupled,frozen,0.13,107,8.26131047537125e-10,2.1760371282653068e-14,1.0
signgd,decoupled,frozen,0.13,108,6.370818077632859e-10,9.836575998178887e-14,1.0
signgd,decoupled,frozen,0.13,109,4.91085812394044e-10,9.547918011776346e-14,1.0
signgd,decoupled,frozen,0.13,110,3.787145085958744e-10,3.9968028886505635e-15,1.0
signgd,decoupled,frozen,0.13,111,2.920567993378596e-10,6.350475700855895e-14,1.0
signgd,decoupled,frozen,0.13,112,2.2514723810941605e-10,5.551115123125783e-15,1.0
signgd,decoupled,frozen,0.13,113,1.7353125947342576e-10,9.037215420448774e-14,1.0
signgd,decoupled,frozen,0.13,114,1.3384882765980468e-10,1.0658141036401503e-14,1.0
signgd,decoupled,frozen,0.13,115,1.0325486551184291e-10,5.484501741648273e-14,1.0
signgd,decoupled,frozen,0.13,116,7.95598462740146e-11,2.6423307986078726e-14,1.0
signgd,decoupled,frozen,0.13,117,6.137887695673377e-11,2.2426505097428162e-14,1.0
signgd,decoupled,frozen,0.13,118,4.7400536362056345e-11,1.099120794378905e-13,1.0
signgd,decoupled,frozen,0.13,119,3.65473589563553e-11,8.37108160567368e-14,1.0
signgd,decoupled,frozen,0.13,120,2.8140266583786024e-11,1.509903313490213e-14,1.0
signgd,decoupled,frozen,0.13,121,2.1711152481778857e-11,2.842170943040401e-14,1.0
signgd,decoupled,frozen,0.13,122,1.6640573853784736e-11,1.028066520802895e-13,1.0
signgd,decoupled,frozen,0.13,123,1.2861087012700048e-11,4.1300296516055823e-14,1.0
signgd,decoupled,frozen,0.13,124,9.966037384810359e-12,2.9976021664879227e-14,1.0
signgd,decoupled,frozen,0.13,125,7.738000920563736e-12,9.015010959956271e-14,1.0
signgd,decoupled,frozen,0.13,126,5.968736347040733e-12,7.238654120556021e-14,1.0
signgd,decoupled,frozen,0.13,127,4.634407924576245e-12,9.614531393253856e-14,1.0
signgd,decoupled,frozen,0.13,128,3.5393058896613626e-12,3.1530333899354446e-14,1.0
signgd,decoupled,frozen,0.13,129,2.669259536803437e-12,5.040412531798211e-14,1.0
signgd,decoupled,frozen,0.13,130,2.0133424483962028e-12,9.481304630298837e-14,1.0
signgd,decoupled,frozen,0.13,131,1.5631286425142784e-12,5.972999872483342e-14,1.0
signgd,decoupled,frozen,0.13,132,1.3121120510498292e-12,8.748557434046234e-14,1.0
signgd,decoupled,frozen,0.13,133,9.006470963262979e-13,7.127631818093505e-14,1.0
signgd,decoupled,frozen,0.13,134,6.795187758326103e-13,7.37188088351104e-14,1.0
signgd,decoupled,frozen,0.13,135,6.457342462156919e-13,9.547918011776346e-14,1.0
signgd,decoupled,frozen,0.13,136,4.42366125929946e-13,4.218847493575595e-15,1.0
signgd,decoupled,frozen,0.13,137,4.2228226422510656e-13,1.0480505352461478e-13,1.0
signgd,decoupled,frozen,0.13,138,2.294718029833589e-13,3.930189507173054e-14,1.0
signgd,decoupled,frozen,0.13,139,2.1753365678099217e-13,2.042810365310288e-14,1.0
signgd,decoupled,frozen,0.13,140,2.083327086146468e-13,6.639133687258436e-14,1.0
signgd,decoupled,frozen,0.13,141,2.0122961119693156e-13,1.0191847366058937e-13,1.0
signgd,decoupled,frozen,0.13,142,1.8430721557476654e-14,9.214851104388799e-14,1.0
signgd,decoupled,frozen,0.13,143,1.421220198960061e-14,7.105427357601002e-14,1.0
signgd,decoupled,frozen,0.13,144,1.0957970728833922e-14,5.484501741648273e-14,1.0
signgd,decoupled,frozen,0.13,145,8.448814447391731e-15,4.218847493575595e-14,1.0
signgd,decoupled,frozen,0.13,146,6.515629087580835e-15,3.26405569239796e-14,1.0
signgd,decoupled,frozen,0.13,147,5.022702320806113e-15,2.5091040356528538e-14,1.0
signgd,decoupled,frozen,0.13,148,3.871591963723634e-15,1.9317880628477724e-14,1.0
signgd,decoupled,frozen,0.13,149,2.9844684643242614e-15,1.4876988529977098e-14,1.0
signgd,decoupled,frozen,0.13,150,2.3019450342549804e-15,1.1546319456101628e-14,1.0
signgd,decoupled,frozen,0.13,151,1.7736934157536864e-15,8.881784197001252e-15,1.0
signgd,decoupled,frozen,0.13,152,1.3687674273109535e-15,6.8833827526759706e-15,1.0
signgd,decoupled,frozen,0.13,153,1.0561152842260264e-15,5.329070518200751e-15,1.0
signgd,decoupled,frozen,0.13,154,8.114627034563638e-16,3.9968028886505635e-15,1.0
signgd,decoupled,frozen,0.13,155,6.266371096056751e-16,3.1086244689504383e-15,1.0
signgd,decoupled,frozen,0.13,156,4.826443791978459e-16,2.4424906541753444e-15,1.0
signgd,decoupled,frozen,0.13,157,3.668754911882472e-16,1.7763568394002505e-15,1.0
signgd,decoupled,frozen,0.13,158,2.8149030874268273e-16,1.3322676295501878e-15,1.0
signgd,decoupled,frozen,0.13,159,2.2204460492503123e-16,1.1102230246251565e-15,1.0
signgd,decoupled,frozen,0.13,160,1.65107810610838e-16,8.881784197001252e-16,1.0
signgd,decoupled,frozen,0.13,161,1.0918036048323764e-16,6.661338147750939e-16,1.0
signgd,decoupled,frozen,0.13,162,6.258378601891994e-17,4.440892098500626e-16,1.0
signgd,decoupled,frozen,0.13,163,4.818840362202804e-17,4.440892098500626e-16,1.0
signgd,decoupled,frozen,0.13,164,3.51269562734968e-17,2.220446049250313e-16,1.0
signgd,decoupled,frozen,0.13,165,2.912424855587393e-17,2.220446049250313e-16,1.0
signgd,decoupled,frozen,0.13,166,2.128738014675518e-17,2.220446049250313e-16,1.0
signgd,decoupled,frozen,0.13,167,1.1116125403005316e-17,2.220446049250313e-16,1.0
signgd,decoupled,frozen,0.13,168,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,169,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,170,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,171,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,172,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,173,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,174,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,175,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,176,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,177,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,178,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,179,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,180,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,181,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,182,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,183,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,184,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,185,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,186,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,187,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,188,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,189,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,190,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,191,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,192,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,193,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,194,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,195,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,196,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,197,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,198,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,199,-0.0,0.0,1.0
signgd,decoupled,frozen,0.13,200,-0.0,0.0,1.0
signgd,coupled,iterative,0.13,0,6.906754778648555,0.0,0.9999999999961126
signgd,coupled,iterative,0.13,1,6.622282555755053,0.000339688634027468,0.9999999999961126
signgd,coupled,iterative,0.13,2,6.338591010789008,0.0008700094976954466,0.9999999999961126
signgd,coupled,iterative,0.13,3,6.055752412211496,0.0016788539098324274,0.9999999999961126
signgd,coupled,iterative,0.13,4,5.773859296459131,0.0028919165578900324,0.9999999999961126
signgd,coupled,iterative,0.13,5,5.493031695275559,0.004687910923865482,0.9999999999961126
signgd,coupled,iterative,0.13,6,5.213426807367277,0.00731914759713399,0.9999999999961126
signgd,coupled,iterative,0.13,7,4.93525182889374,0.011138672953458582,0.9999999999961126
signgd,coupled,iterative,0.13,8,4.658780762857907,0.01663471686978532,0.7791104417716008
signgd,coupled,iterative,0.13,9,4.385513779343993,0.02447180863049011,0.7791104417707616
signgd,coupled,iterative,0.13,10,4.114323160826655,0.03553475914365218,0.9999999999961126
signgd,coupled,iterative,0.13,11,3.843982601709639,0.05096560942349015,0.9999999999961126
signgd,coupled,iterative,0.13,12,3.5775358322852853,0.0721734990397061,0.9999999999961126
signgd,coupled,iterative,0.13,13,3.316003844111191,0.10078353522990699,0.7791104417716008
signgd,coupled,iterative,0.13,14,3.061147654384616,0.13847797816540552,0.7791104417707616
signgd,coupled,iterative,0.13,15,2.8134871055392896,0.18668507935348871,0.99866733600079
signgd,coupled,iterative,0.13,16,2.571605106222775,0.24374928697715537,0.7777777777762743
signgd,coupled,iterative,0.13,17,2.340031165871033,0.31073233176120274,0.9980020060061189
signgd,coupled,iterative,0.13,18,2.117243015390529,0.383030479037819,0.5568882195495578
signgd,coupled,iterative,0.13,19,1.9038455571704318,0.4631258547206062,0.33533333133012955
signgd,coupled,iterative,0.13,20,1.697520517277851,0.54087035443335,0.5555575595596752
signgd,coupled,iterative,0.13,21,1.500921160676795,0.6140119424498852,0.3346680013354689
signgd,coupled,iterative,0.13,22,1.3126749201178054,0.6823293673567593,0.5555575595602315
signgd,coupled,iterative,0.13,23,1.1370905120687222,0.7406736032691839,0.3340006673347999
signgd,coupled,iterative,0.13,24,0.9732649644393634,0.786368144350486,0.3353313273241212
signgd,coupled,iterative,0.13,25,0.8244774698434758,0.8255293637968111,0.3346639933234519
signgd,coupled,iterative,0.13,26,0.6913715968781435,0.846114758332905,0.33333333333412957
signgd,coupled,iterative,0.13,27,0.5741870693910015,0.8565110779234815,0.7751124497852077
signgd,coupled,iterative,0.13,28,0.4732233232435794,0.8601331032891798,0.5542228915589278
signgd,coupled,iterative,0.13,29,0.38648023309445456,0.856556706380654,0.7751124497852077
signgd,coupled,iterative,0.13,30,0.31357986166142576,0.8452767384948096,0.5542228915589278
signgd,coupled,iterative,0.13,31,0.25272753590345254,0.8258007592274653,0.7751124497852077
signgd,coupled,iterative,0.13,32,0.20266102582680157,0.7977953824264893,0.33333333333270954
signgd,coupled,iterative,0.13,33,0.16203410741451252,0.7609887647336037,0.7751104457791997
signgd,coupled,iterative,0.13,34,0.1287816182848311,0.6987531690645263,0.5542208875529198
signgd,coupled,iterative,0.13,35,0.10203233183690133,0.6231978661064845,0.7751104457791997
signgd,coupled,iterative,0.13,36,0.0806865285192857,0.5377963909478181,0.5542208875529198
signgd,coupled,iterative,0.13,37,0.06365891424667372,0.44806671601781534,0.5542208875530883
signgd,coupled,iterative,0.13,38,0.05025175639428285,0.36158457224050056,0.5542208875529198
signgd,coupled,iterative,0.13,39,0.039529597209326126,0.28130029777817056,0.7751104457791997
signgd,coupled,iterative,0.13,40,0.0311167053548697,0.21253706544815298,0.5542208875529198
signgd,coupled,iterative,0.13,41,0.024448434799332515,0.1567057497590273,0.996667338004792
signgd,coupled,iterative,0.13,42,0.01920846159886542,0.12297517031860927,0.7744451157845426
signgd,coupled,iterative,0.13,43,0.015106162434581797,0.08772350920074601,0.3333333333327098
signgd,coupled,iterative,0.13,44,0.011878792811991971,0.068401469097634,0.7744491237965586
signgd,coupled,iterative,0.13,45,0.00934333671045335,0.05260702841015674,0.5542208875529198
signgd,coupled,iterative,0.13,46,0.007338155523861864,0.036534669651162255,0.9960020080101329
signgd,coupled,iterative,0.13,47,0.005765966535941662,0.0284575982726194,0.5548882215537639
signgd,coupled,iterative,0.13,48,0.0045465134567300985,0.021975269299238098,0.3326680033380529
signgd,coupled,iterative,0.13,49,0.0035812396896460308,0.017080934560671723,0.9960020080101329
signgd,coupled,iterative,0.13,50,0.0028156513561607725,0.011760702495988928,0.7757777797798748
signgd,coupled,iterative,0.13,51,0.0022202099076135996,0.010007582115276414,0.3339986633276368
signgd,coupled,iterative,0.13,52,0.001746961011167609,0.007878090205255872,0.7751104457791997
signgd,coupled,iterative,0.13,53,0.0013786795214785663,0.005340665938654565,0.33333333333270976
signgd,coupled,iterative,0.13,54,0.0010871751354405031,0.004558961898881164,0.7757777797817196
signgd,coupled,iterative,0.13,55,0.0008571140801949931,0.0036103197370456197,0.7744471197905506
signgd,coupled,iterative,0.13,56,0.0006772327282945254,0.0028498267395826726,0.5548862175475798
signgd,coupled,iterative,0.13,57,0.0005339586433794938,0.002089073626602267,0.7764431097745266
signgd,coupled,iterative,0.13,58,0.00042286677802095716,0.0016601646976507345,0.33266800333831925
signgd,coupled,iterative,0.13,59,0.00033415108498368234,0.0013187858508993955,0.7764431097763766
signgd,coupled,iterative,0.13,60,0.00026467325110244764,0.0009583867561770987,0.3339986633274848
signgd,coupled,iterative,0.13,61,0.00020997629299065478,0.0007668208535686061,0.7757777797794388
signgd,coupled,iterative,0.13,62,0.000166260645151325,0.0006566030245864773,0.5548882215530028
signgd,coupled,iterative,0.13,63,0.00013206548763823307,0.0005282583432999477,0.7757757757734317
signgd,coupled,iterative,0.13,64,0.00010478566318183828,0.00035589108393552227,0.5548882215531679
signgd,coupled,iterative,0.13,65,8.34679540832956e-05,0.00030574499342661543,0.5542228915590993
signgd,coupled,iterative,0.13,66,6.644227776475109e-05,0.00024740307389714555,0.3333333333327079
signgd,coupled,iterative,0.13,67,5.2969864390624806e-05,0.00016647607727837688,0.7757777797798687
signgd,coupled,iterative,0.13,68,4.2246745143110214e-05,0.0001425920765748545,0.555555555554254
signgd,coupled,iterative,0.13,69,3.3710278779436684e-05,0.00011955368291471924,0.7751124497870655
signgd,coupled,iterative,0.13,70,2.6956058616841406e-05,8.088585284227179e-05,0.7771064357631746
signgd,coupled,iterative,0.13,71,2.161027443528635e-05,7.823852724486713e-05,0.11244177110005177
signgd,coupled,iterative,0.13,72,1.733583024965378e-05,5.5470287448011746e-05,0.7757777797798677
signgd,coupled,iterative,0.13,73,1.3920692032690147e-05,4.4872918805838324e-05,0.5548862175475799
signgd,coupled,iterative,0.13,74,1.1119846695239462e-05,4.573689191067487e-05,0.9973306639934341
signgd,coupled,iterative,0.13,75,8.899789933212145e-06,3.112305167218832e-05,0.5535555575584398
signgd,coupled,iterative,0.13,76,7.187934688433518e-06,2.0918843513961782e-05,0.5535555575582646
signgd,coupled,iterative,0.13,77,5.735946027403509e-06,2.0357462568898477e-05,0.5555535515475776
signgd,coupled,iterative,0.13,78,4.599913970401972e-06,1.3766330993036924e-05,0.7757777797794373
signgd,coupled,iterative,0.13,79,3.6878574278698034e-06,1.184872732751252e-05,0.554220887553181
signgd,coupled,iterative,0.13,80,2.9620658251588826e-06,1.154579096795949e-05,0.7757757757742691
signgd,coupled,iterative,0.13,81,2.3792256014104303e-06,7.86483741144206e-06,0.9966673380047885
signgd,coupled,iterative,0.13,82,1.9088658801005068e-06,6.752620812400245e-06,0.11310710109504392
signgd,coupled,iterative,0.13,83,1.535612815116748e-06,4.615751507786037e-06,0.5555515475424123
signgd,coupled,iterative,0.13,84,1.2355334490941968e-06,4.51909190712918e-06,0.7757777797798888
signgd,coupled,iterative,0.13,85,9.925984439691933e-07,3.207756174683496e-06,0.33333333333271686
signgd,coupled,iterative,0.13,86,8.007471643260916e-07,2.6431286522798914e-06,0.9966653339987747
signgd,coupled,iterative,0.13,87,6.430860154189061e-07,2.5854574801087438e-06,0.5535555575582625
signgd,coupled,iterative,0.13,88,5.175020109867989e-07,1.783985660086529e-06,0.5542208875530927
signgd,coupled,iterative,0.13,89,4.170615545091785e-07,1.2332339942577875e-06,0.33399665932136
signgd,coupled,iterative,0.13,90,3.3611015625329027e-07,1.2156385974515516e-06,0.7764431097745444
signgd,coupled,iterative,0.13,91,2.7067621650821233e-07,8.677152512071018e-07,0.7737817897959003
signgd,coupled,iterative,0.13,92,2.1937785350114799e-07,7.19608192145671e-07,0.3353293233169527
signgd,coupled,iterative,0.13,93,1.765999144377542e-07,5.991265807914203e-07,0.7751104457810503
signgd,coupled,iterative,0.13,94,1.4220582465482152e-07,4.314592896292879e-07,0.7764411057689237
signgd,coupled,iterative,0.13,95,1.1471187348413665e-07,4.261590107468294e-07,0.7757757757738599
signgd,coupled,iterative,0.13,96,9.264661418976894e-08,3.0062848865863856e-07,0.3326700073440601
signgd,coupled,iterative,0.13,97,7.491396481251281e-08,2.5439389628179043e-07,0.556220885549349
signgd,coupled,iterative,0.13,98,6.051253598629063e-08,2.1798986959975508e-07,0.7751104457787815
signgd,coupled,iterative,0.13,99,4.909435532375855e-08,1.8094968734505557e-07,0.7757757757738554
signgd,coupled,iterative,0.13,100,3.964371488590156e-08,1.2919699565738796e-07,0.33266800333832036
signgd,coupled,iterative,0.13,101,3.204163838842898e-08,1.0794850002771028e-07,0.7744471197909786
signgd,coupled,iterative,0.13,102,2.5963622042673446e-08,9.216566942971127e-08,0.7771044317571639
signgd,coupled,iterative,0.13,103,2.0992995598666274e-08,7.852561234589217e-08,0.7751144537916218
signgd,coupled,iterative,0.13,104,1.6968740194889696e-08,6.479442427043125e-08,0.7771064357650271
signgd,coupled,iterative,0.13,105,1.3728703449022076e-08,4.699941913433037e-08,0.5535575615642746
signgd,coupled,iterative,0.13,106,1.1109884157107444e-08,4.007558374041764e-08,0.3339966593213113
signgd,coupled,iterative,0.13,107,9.006002255144626e-09,3.9673027862896504e-08,0.3339986633273679
signgd,coupled,iterative,0.13,108,7.307089232671246e-09,2.856786218696783e-08,0.7751104457810515
signgd,coupled,iterative,0.13,109,5.910611591726838e-09,2.1052073084781853e-08,0.9973326679994439
signgd,coupled,iterative,0.13,110,4.784792607337032e-09,1.790837056425687e-08,0.9966673380047943
signgd,coupled,iterative,0.13,111,3.874173641563529e-09,1.5022978860912417e-08,0.7744451157845526
signgd,coupled,iterative,0.13,112,3.14149810160989e-09,1.1141051525775936e-08,0.11244377510605999
signgd,coupled,iterative,0.13,113,2.5529978434511068e-09,1.0854330434462156e-08,0.9973306639934447
signgd,coupled,iterative,0.13,114,2.0682192216393053e-09,8.212769908588768e-09,0.7757777797798858
signgd,coupled,iterative,0.13,115,1.6756309692132548e-09,6.894364301679445e-09,0.9960000040041238
signgd,coupled,iterative,0.13,116,1.3576800910597805e-09,5.19370302320965e-09,0.775112449784781
signgd,coupled,iterative,0.13,117,1.100896152121214e-09,5.040882822271442e-09,0.3326659993320131
signgd,coupled,iterative,0.13,118,8.940477250951439e-10,3.827377081933037e-09,0.33599465331134054
signgd,coupled,iterative,0.13,119,7.266319625149676e-10,3.216533706051905e-09,0.7737797857894679
signgd,coupled,iterative,0.13,120,5.889487025262097e-10,2.478181437837179e-09,0.7764451137805567
signgd,coupled,iterative,0.13,121,4.775889692721832e-10,2.033610835283639e-09,0.3339986633276355
signgd,coupled,iterative,0.13,122,3.879701395782286e-10,1.7089250015089874e-09,0.5535555575584388
signgd,coupled,iterative,0.13,123,3.1507346486298493e-10,1.3115928343410133e-09,0.7757757757742672
signgd,coupled,iterative,0.13,124,2.556387140343191e-10,1.3096999040840274e-09,0.7764431097749375
signgd,coupled,iterative,0.13,125,2.0762901782091697e-10,9.879712603577673e-10,0.5542228915599362
signgd,coupled,iterative,0.13,126,1.6877690603145879e-10,8.298484122093441e-10,0.9966653339987747
signgd,coupled,iterative,0.13,127,1.370026782968711e-10,6.444764721891261e-10,0.775110445778772
signgd,coupled,iterative,0.13,128,1.1123928563636058e-10,5.03087793646273e-10,0.5555575595618679
signgd,coupled,iterative,0.13,129,9.043660771161871e-11,4.414357768212085e-10,0.7764411057689313
signgd,coupled,iterative,0.13,130,7.347750763309628e-11,3.44395845175427e-10,0.5535575615644457
signgd,coupled,iterative,0.13,131,5.972506911251735e-11,2.893463246778083e-10,0.3326659993320422
signgd,coupled,iterative,0.13,132,4.887808908145362e-11,2.2664981003117646e-10,0.7751124497852139
signgd,coupled,iterative,0.13,133,3.964069983650122e-11,2.1800627969525976e-10,0.7764411057680901
signgd,coupled,iterative,0.13,134,3.217605933992201e-11,1.717912478937933e-10,0.5535575615636931
signgd,coupled,iterative,0.13,135,2.6107733243179107e-11,1.4423218175352304e-10,0.11443776108432412
signgd,coupled,iterative,0.13,136,2.127567144491336e-11,1.140201266736085e-10,0.7737817897963033
signgd,coupled,iterative,0.13,137,1.724839915212811e-11,9.510081611097121e-11,0.5542228915591056
signgd,coupled,iterative,0.13,138,1.4048565992792701e-11,7.329337137207403e-11,0.774449123798415
signgd,coupled,iterative,0.13,139,1.141849932524794e-11,6.482747672009737e-11,0.9973306639934357
signgd,coupled,iterative,0.13,140,9.30547032443849e-12,5.14392972661426e-11,0.7771084397687517
signgd,coupled,iterative,0.13,141,7.554559518874988e-12,4.292410871187258e-11,0.5542248955643557
signgd,coupled,iterative,0.13,142,6.157883562519843e-12,3.4850788921403364e-11,0.33457782106341494
signgd,coupled,iterative,0.13,143,5.0123921745085015e-12,2.7656765766437275e-11,0.5536417298160285
signgd,coupled,iterative,0.13,144,4.0623064417170555e-12,2.3069102184081203e-11,0.5548882215537649
signgd,coupled,iterative,0.13,145,3.3278465128833403e-12,1.9307666576651172e-11,0.7737817897977494
signgd,coupled,iterative,0.13,146,2.6928943636202743e-12,1.612732170030995e-11,0.9973326679994379
signgd,coupled,iterative,0.13,147,2.2032396688582514e-12,1.2509770996871339e-11,0.9966673380047827
signgd,coupled,iterative,0.13,148,1.79340790194903e-12,1.0474732192733427e-11,0.7764431097740979
signgd,coupled,iterative,0.13,149,1.4781003143729188e-12,8.730127731837456e-12,0.33367802236592553
signgd,coupled,iterative,0.13,150,1.1705823227709112e-12,7.327916051735883e-12,0.6693249806356008
signgd,coupled,iterative,0.13,151,9.804930812466807e-13,6.107780947672836e-12,0.4494193893584493
signgd,coupled,iterative,0.13,152,7.811465539209181e-13,4.880318371647263e-12,0.7658238819377575
signgd,coupled,iterative,0.13,153,6.428924854576692e-13,3.942179915839006e-12,0.7677697717714022
signgd,coupled,iterative,0.13,154,5.406569821238744e-13,3.2818192607919627e-12,0.7747898048179445
signgd,coupled,iterative,0.13,155,4.1946672196046835e-13,2.680522470654978e-12,0.7757757757734298
signgd,coupled,iterative,0.13,156,3.6419915727357544e-13,1.84474657771716e-12,0.342561780999066
signgd,coupled,iterative,0.13,157,2.8085947084924563e-13,1.8174350913113813e-12,0.4337961585195682
signgd,coupled,iterative,0.13,158,2.0593572181980865e-13,1.2005951788296443e-12,0.7659661663639892
signgd,coupled,iterative,0.13,159,1.75472382556618e-13,1.184607967275042e-12,0.726557388216642
signgd,coupled,iterative,0.13,160,1.508410862493487e-13,7.573941473992818e-13,0.5044974904837936
signgd,coupled,iterative,0.13,161,1.1135213568901714e-13,7.485123632022805e-13,0.682924165405498
signgd,coupled,iterative,0.13,162,9.507608273194489e-14,6.252776074688882e-13,0.39916893870809583
signgd,coupled,iterative,0.13,163,8.105807278346054e-14,4.627409566637652e-13,0.4890065240408537
signgd,coupled,iterative,0.13,164,6.996636061506607e-14,4.969358258222201e-13,0.7307197086958467
signgd,coupled,iterative,0.13,165,6.124343696619976e-14,3.2307490016592055e-13,0.46542538534393685
signgd,coupled,iterative,0.13,166,3.5225409572965445e-14,2.935429677108914e-13,0.6498761023271455
signgd,coupled,iterative,0.13,167,2.90935358129975e-14,2.3381296898605797e-13,0.7832326821303384
signgd,coupled,iterative,0.13,168,2.373151376426478e-14,2.1893598045608087e-13,0.49519689859904426
signgd,coupled,iterative,0.13,169,1.9335224007331286e-14,1.4277468096679513e-13,0.3864996127249426
signgd,coupled,iterative,0.13,170,1.598932250681614e-14,1.3811174426336947e-13,0.6539141744337458
signgd,coupled,iterative,0.13,171,1.3078905223476577e-14,9.259260025373806e-14,0.6697979260522473
signgd,coupled,iterative,0.13,172,1.0663043247704164e-14,9.037215420448774e-14,0.5189343497646474
signgd,coupled,iterative,0.13,173,8.868633820649453e-15,6.084022174945858e-14,0.6293029766488208
signgd,coupled,iterative,0.13,174,7.17702854454681e-15,5.928590951498336e-14,0.5918160402635819
signgd,coupled,iterative,0.13,175,5.8372364097113385e-15,4.773959005888173e-14,0.5586276967647068
signgd,coupled,iterative,0.13,176,4.8740975099685936e-15,3.68594044175552e-14,0.5238521805077745
signgd,coupled,iterative,0.13,177,3.961460279544239e-15,3.5083047578154947e-14,0.6524452380293598
signgd,coupled,iterative,0.13,178,3.305565527877857e-15,2.3314683517128287e-14,0.5762168574970984
signgd,coupled,iterative,0.13,179,2.6153330648415897e-15,2.2870594307278225e-14,0.45440134829425627
