optimizer,regime,eta,steps,loss,delta
signgd,coupled,0.07998527336796708,10,3.989204016921994,0.017720575167492175
signgd,coupled,0.07998527336796708,50,0.0955149549986668,0.06614683212063843
signgd,coupled,0.07998527336796708,100,7.680242303874272e-05,8.375178036568176e-05
signgd,coupled,0.07998527336796708,200,1.738559124284497e-10,8.105915938472208e-11
signgd,coupled,0.09047357242349294,10,3.770950637029543,0.025074551471178957
signgd,coupled,0.09047357242349294,50,0.03675905483852415,0.031610958529164845
signgd,coupled,0.09047357242349294,100,1.3107485067550417e-05,1.3654487241554492e-05
signgd,coupled,0.09047357242349294,200,6.5083100020186185e-12,2.148059508044753e-12
signgd,coupled,0.10233717986325191,10,3.528007634856207,0.034282561929378175
signgd,coupled,0.10233717986325191,50,0.012381244368256737,0.011730748885801612
signgd,coupled,0.10233717986325191,100,1.8293846141294604e-06,1.862318910972327e-06
signgd,coupled,0.10233717986325191,200,1.6018131265836773e-13,3.064215547965432e-14
signgd,coupled,0.11575643695533035,10,3.2577966928951976,0.04749070211039058
signgd,coupled,0.11575643695533035,50,0.0036439263212948813,0.00348559559065853
signgd,coupled,0.11575643695533035,100,2.0342615498386708e-07,1.85455759194042e-07
signgd,coupled,0.11575643695533035,200,2.0626093425827676e-15,2.220446049250313e-15
signgd,coupled,0.13093533273536095,10,2.9575591667118775,0.07277863785964679
signgd,coupled,0.13093533273536095,50,0.0009417376461404892,0.000942559690567446
signgd,coupled,0.13093533273536095,100,1.756930625854678e-08,1.3595989556414168e-08
signgd,coupled,0.13093533273536095,200,-0.0,0.0
signgd,coupled,0.1481046048880674,10,2.6294123302855703,0.11387615254450967
signgd,coupled,0.1481046048880674,50,0.00021223486549886493,0.00019855608799446145
signgd,coupled,0.1481046048880674,100,1.133499931564701e-09,6.482971937060711e-10
signgd,coupled,0.1481046048880674,200,-0.0,0.0
signgd,coupled,0.16752524724082138,10,2.2761710794963554,0.17153190554984354
signgd,coupled,0.16752524724082138,50,4.064559406395756e-05,4.087061036395223e-05
signgd,coupled,0.16752524724082138,100,5.4678803890525405e-11,1.8781420862978848e-11
signgd,coupled,0.16752524724082138,200,-0.0,0.0
signgd,coupled,0.18949247718738196,10,1.9043490140558477,0.2483612060269861
signgd,coupled,0.18949247718738196,50,6.445360355445245e-06,6.723914161677058e-06
signgd,coupled,0.18949247718738196,100,1.7932118752841358e-12,5.422329252269265e-13
signgd,coupled,0.18949247718738196,200,-0.0,0.0
signgd,coupled,0.21434022335148545,10,1.5149740016093918,0.29887900130574774
signgd,coupled,0.21434022335148545,50,8.424644858112562e-07,7.546845172123895e-07
signgd,coupled,0.21434022335148545,100,3.751813674549873e-14,2.375877272697835e-14
signgd,coupled,0.21434022335148545,200,-0.0,0.0
signgd,coupled,0.24244620170823258,10,1.1251265678624058,0.2893516668401615
signgd,coupled,0.24244620170823258,50,8.435584034333871e-08,7.533115486957342e-08
signgd,coupled,0.24244620170823258,100,5.181040781584063e-16,4.440892098500626e-16
signgd,coupled,0.24244620170823258,200,-0.0,0.0
signgd,coupled,0.2742376573264947,10,0.7571898134765124,0.3118604167215771
signgd,coupled,0.2742376573264947,50,7.292332746607032e-09,5.205294972832064e-09
signgd,coupled,0.2742376573264947,100,-0.0,0.0
signgd,coupled,0.2742376573264947,200,-0.0,0.0
signgd,coupled,0.31019785901380936,10,0.44576332603476715,0.20837806397955438
signgd,coupled,0.31019785901380936,50,3.8536870649741033e-10,2.0320078952806853e-10
signgd,coupled,0.31019785901380936,100,-0.0,0.0
signgd,coupled,0.31019785901380936,200,-0.0,0.0
signgd,coupled,0.3508734455902715,10,0.2302457311801939,0.1277706584691407
signgd,coupled,0.3508734455902715,50,1.719434909252635e-11,6.820100040272337e-12
signgd,coupled,0.3508734455902715,100,-0.0,0.0
signgd,coupled,0.3508734455902715,200,-0.0,0.0
signgd,coupled,0.3968827354637166,10,0.10135610460435096,0.06996684731085079
signgd,coupled,0.3968827354637166,50,5.047033161767106e-13,1.212363542890671e-13
signgd,coupled,0.3968827354637166,100,-0.0,0.0
signgd,coupled,0.3968827354637166,200,-0.0,0.0
signgd,coupled,0.4489251258218608,10,0.04016918143901679,0.03706338744650517
signgd,coupled,0.4489251258218608,50,8.393286066166142e-15,1.1102230246251565e-14
signgd,coupled,0.4489251258218608,100,-0.0,0.0
signgd,coupled,0.4489251258218608,200,-0.0,0.0
signgd,coupled,0.5077917243205403,10,0.014449993783260631,0.015623099698922172
signgd,coupled,0.5077917243205403,50,1.0158540675320183e-16,2.220446049250313e-16
signgd,coupled,0.5077917243205403,100,-0.0,0.0
signgd,coupled,0.5077917243205403,200,-0.0,0.0
signgd,coupled,0.5743773748826587,10,0.004057048480372737,0.0038544431421463354
signgd,coupled,0.5743773748826587,50,-0.0,0.0
signgd,coupled,0.5743773748826587,100,-0.0,0.0
signgd,coupled,0.5743773748826587,200,-0.0,0.0
signgd,coupled,0.6496942604146124,10,0.0010977314394367665,0.0009466625815426344
signgd,coupled,0.6496942604146124,50,-0.0,0.0
signgd,coupled,0.6496942604146124,100,-0.0,0.0
signgd,coupled,0.6496942604146124,200,-0.0,0.0
signgd,coupled,0.7348872892180388,10,0.0002401259998725526,0.0002900062115184232
signgd,coupled,0.7348872892180388,50,-0.0,0.0
signgd,coupled,0.7348872892180388,100,-0.0,0.0
signgd,coupled,0.7348872892180388,200,-0.0,0.0
signgd,coupled,0.8312514989890631,10,4.818774250724077e-05,6.107083375095357e-05
signgd,coupled,0.8312514989890631,50,-0.0,0.0
signgd,coupled,0.8312514989890631,100,-0.0,0.0
signgd,coupled,0.8312514989890631,200,-0.0,0.0
signgd,coupled,0.9402517429670132,10,8.084295914673039e-06,1.2161686549494455e-05
signgd,coupled,0.9402517429670132,50,-0.0,0.0
signgd,coupled,0.9402517429670132,100,-0.0,0.0
signgd,coupled,0.9402517429670132,200,-0.0,0.0
signgd,coupled,1.0635449574860112,10,1.1607831980527384e-06,1.684508170729515e-06
signgd,coupled,1.0635449574860112,50,-0.0,0.0
signgd,coupled,1.0635449574860112,100,-0.0,0.0
signgd,coupled,1.0635449574860112,200,-0.0,0.0
signgd,coupled,1.2030053494233242,10,1.9432762395853724e-07,2.360280509927648e-07
signgd,coupled,1.2030053494233242,50,-0.0,0.0
signgd,coupled,1.2030053494233242,100,-0.0,0.0
signgd,coupled,1.2030053494233242,200,-0.0,0.0
signgd,coupled,1.3607528864243332,10,1.1470689158168931e-08,1.3289378042458111e-08
signgd,coupled,1.3607528864243332,50,-0.0,0.0
signgd,coupled,1.3607528864243332,100,-0.0,0.0
signgd,coupled,1.3607528864243332,200,-0.0,0.0
signgd,coupled,1.5391855229902054,10,1.2065398558111918e-09,1.873761146242714e-10
signgd,coupled,1.5391855229902054,50,-0.0,0.0
signgd,coupled,1.5391855229902054,100,-0.0,0.0
signgd,coupled,1.5391855229902054,200,-0.0,0.0
signgd,coupled,1.7410156523040154,10,4.532581902292001e-11,1.7992496381680212e-11
signgd,coupled,1.7410156523040154,50,-0.0,0.0
signgd,coupled,1.7410156523040154,100,-0.0,0.0
signgd,coupled,1.7410156523040154,200,-0.0,0.0
signgd,coupled,1.9693113379074219,10,8.259403346359011e-12,2.184874503541323e-11
signgd,coupled,1.9693113379074219,50,-0.0,0.0
signgd,coupled,1.9693113379074219,100,-0.0,0.0
signgd,coupled,1.9693113379074219,200,-0.0,0.0
signgd,coupled,2.227542951999556,10,4.630656968981958e-13,1.2718714970105793e-12
signgd,coupled,2.227542951999556,50,-0.0,0.0
signgd,coupled,2.227542951999556,100,-0.0,0.0
signgd,coupled,2.227542951999556,200,-0.0,0.0
signgd,coupled,2.5196359293170136,10,2.2446470608148732e-13,5.735412145213559e-13
signgd,coupled,2.5196359293170136,50,-0.0,0.0
signgd,coupled,2.5196359293170136,100,-0.0,0.0
signgd,coupled,2.5196359293170136,200,-0.0,0.0
signgd,coupled,2.8500304385181052,10,-0.0,0.0
signgd,coupled,2.8500304385181052,50,-0.0,0.0
signgd,coupled,2.8500304385181052,100,-0.0,0.0
signgd,coupled,2.8500304385181052,200,-0.0,0.0
signgd,coupled,3.2237488781490335,10,2.314852013777536e-14,6.372680161348399e-14
signgd,coupled,3.2237488781490335,50,-0.0,0.0
signgd,coupled,3.2237488781490335,100,-0.0,0.0
signgd,coupled,3.2237488781490335,200,-0.0,0.0
signgd,coupled,3.6464722232127524,10,1.850371707708594e-18,2.220446049250313e-16
signgd,coupled,3.6464722232127524,50,-0.0,0.0
signgd,coupled,3.6464722232127524,100,-0.0,0.0
signgd,coupled,3.6464722232127524,200,-0.0,0.0
signgd,coupled,4.124626382901356,10,-0.0,0.0
signgd,coupled,4.124626382901356,50,-0.0,0.0
signgd,coupled,4.124626382901356,100,-0.0,0.0
signgd,coupled,4.124626382901356,200,-0.0,0.0
signgd,coupled,4.665479882234478,10,3.034609600642085e-15,7.105427357601002e-15
signgd,coupled,4.665479882234478,50,-0.0,0.0
signgd,coupled,4.665479882234478,100,-0.0,0.0
signgd,coupled,4.665479882234478,200,-0.0,0.0
signgd,coupled,5.277254352483543,10,-0.0,0.0
signgd,coupled,5.277254352483543,50,-0.0,0.0
signgd,coupled,5.277254352483543,100,-0.0,0.0
signgd,coupled,5.277254352483543,200,-0.0,0.0
signgd,coupled,5.96924950997074,10,-0.0,0.0
signgd,coupled,5.96924950997074,50,-0.0,0.0
signgd,coupled,5.96924950997074,100,-0.0,0.0
signgd,coupled,5.96924950997074,200,-0.0,0.0
signgd,coupled,6.751984523072508,10,-0.0,0.0
signgd,coupled,6.751984523072508,50,-0.0,0.0
signgd,coupled,6.751984523072508,100,-0.0,0.0
signgd,coupled,6.751984523072508,200,-0.0,0.0
signgd,coupled,7.637357916378027,10,-0.0,0.0
signgd,coupled,7.637357916378027,50,-0.0,0.0
signgd,coupled,7.637357916378027,100,-0.0,0.0
signgd,coupled,7.637357916378027,200,-0.0,0.0
signgd,coupled,8.638828442740454,10,-0.0,0.0
signgd,coupled,8.638828442740454,50,-0.0,0.0
signgd,coupled,8.638828442740454,100,-0.0,0.0
signgd,coupled,8.638828442740454,200,-0.0,0.0
signgd,coupled,9.77161967269618,10,-0.0,0.0
signgd,coupled,9.77161967269618,50,-0.0,0.0
signgd,coupled,9.77161967269618,100,-0.0,0.0
signgd,coupled,9.77161967269618,200,-0.0,0.0
signgd,coupled,11.05295141126022,10,-0.0,0.0
signgd,coupled,11.05295141126022,50,-0.0,0.0
signgd,coupled,11.05295141126022,100,-0.0,0.0
signgd,coupled,11.05295141126022,200,-0.0,0.0
signgd,coupled,12.50230145991456,10,-0.0,0.0
signgd,coupled,12.50230145991456,50,-0.0,0.0
signgd,coupled,12.50230145991456,100,-0.0,0.0
signgd,coupled,12.50230145991456,200,-0.0,0.0
signgd,coupled,14.14170170289024,10,-0.0,0.0
signgd,coupled,14.14170170289024,50,-0.0,0.0
signgd,coupled,14.14170170289024,100,-0.0,0.0
signgd,coupled,14.14170170289024,200,-0.0,0.0
signgd,coupled,15.996073018614878,10,-0.0,0.0
signgd,coupled,15.996073018614878,50,-0.0,0.0
signgd,coupled,15.996073018614878,100,-0.0,0.0
signgd,coupled,15.996073018614878,200,-0.0,0.0
signgd,coupled,18.093604107387165,10,-0.0,0.0
signgd,coupled,18.093604107387165,50,-0.0,0.0
signgd,coupled,18.093604107387165,100,-0.0,0.0
signgd,coupled,18.093604107387165,200,-0.0,0.0
signgd,coupled,20.466179993919898,10,-0.0,0.0
signgd,coupled,20.466179993919898,50,-0.0,0.0
signgd,coupled,20.466179993919898,100,-0.0,0.0
signgd,coupled,20.466179993919898,200,-0.0,0.0
signgd,coupled,23.14986671851161,10,-0.0,0.0
signgd,coupled,23.14986671851161,50,-0.0,0.0
signgd,coupled,23.14986671851161,100,-0.0,0.0
signgd,coupled,23.14986671851161,200,-0.0,0.0
signgd,coupled,26.185459584742325,10,-0.0,0.0
signgd,coupled,26.185459584742325,50,-0.0,0.0
signgd,coupled,26.185459584742325,100,-0.0,0.0
signgd,coupled,26.185459584742325,200,-0.0,0.0
signgd,coupled,29.619103297725534,10,-0.0,0.0
signgd,coupled,29.619103297725534,50,-0.0,0.0
signgd,coupled,29.619103297725534,100,-0.0,0.0
signgd,coupled,29.619103297725534,200,-0.0,0.0
signgd,coupled,33.502993419772295,10,-0.0,0.0
signgd,coupled,33.502993419772295,50,-0.0,0.0
signgd,coupled,33.502993419772295,100,-0.0,0.0
signgd,coupled,33.502993419772295,200,-0.0,0.0
signgd,coupled,37.89616980644716,10,-0.0,0.0
signgd,coupled,37.89616980644716,50,-0.0,0.0
signgd,coupled,37.89616980644716,100,-0.0,0.0
signgd,coupled,37.89616980644716,200,-0.0,0.0
signgd,coupled,42.86541408420925,10,-0.0,0.0
signgd,coupled,42.86541408420925,50,-0.0,0.0
signgd,coupled,42.86541408420925,100,-0.0,0.0
signgd,coupled,42.86541408420925,200,-0.0,0.0
signgd,coupled,48.48626481239078,10,-0.0,0.0
signgd,coupled,48.48626481239078,50,-0.0,0.0
signgd,coupled,48.48626481239078,100,-0.0,0.0
signgd,coupled,48.48626481239078,200,-0.0,0.0
signgd,coupled,54.84416576121015,10,-0.0,0.0
signgd,coupled,54.84416576121015,50,-0.0,0.0
signgd,coupled,54.84416576121015,100,-0.0,0.0
signgd,coupled,54.84416576121015,200,-0.0,0.0
signgd,coupled,62.035764761042685,10,-0.0,0.0
signgd,coupled,62.035764761042685,50,-0.0,0.0
signgd,coupled,62.035764761042685,100,-0.0,0.0
signgd,coupled,62.035764761042685,200,-0.0,0.0
signgd,coupled,70.17038286703837,10,-0.0,0.0
signgd,coupled,70.17038286703837,50,-0.0,0.0
signgd,coupled,70.17038286703837,100,-0.0,0.0
signgd,coupled,70.17038286703837,200,-0.0,0.0
signgd,coupled,79.37167617217558,10,-0.0,0.0
signgd,coupled,79.37167617217558,50,-0.0,0.0
signgd,coupled,79.37167617217558,100,-0.0,0.0
signgd,coupled,79.37167617217558,200,-0.0,0.0
signgd,coupled,89.77951553033331,10,-0.0,0.0
signgd,coupled,89.77951553033331,50,-0.0,0.0
signgd,coupled,89.77951553033331,100,-0.0,0.0
signgd,coupled,89.77951553033331,200,-0.0,0.0
signgd,coupled,101.55211276345692,10,-0.0,0.0
signgd,coupled,101.55211276345692,50,-0.0,0.0
signgd,coupled,101.55211276345692,100,-0.0,0.0
signgd,coupled,101.55211276345692,200,-0.0,0.0
signgd,coupled,114.86842567375548,10,-0.0,0.0
signgd,coupled,114.86842567375548,50,-0.0,0.0
signgd,coupled,114.86842567375548,100,-0.0,0.0
signgd,coupled,114.86842567375548,200,-0.0,0.0
signgd,coupled,129.93087842004172,10,-0.0,0.0
signgd,coupled,129.93087842004172,50,-0.0,0.0
signgd,coupled,129.93087842004172,100,-0.0,0.0
signgd,coupled,129.93087842004172,200,-0.0,0.0
signgd,coupled,146.96843861124475,10,-0.0,0.0
signgd,coupled,146.96843861124475,50,-0.0,0.0
signgd,coupled,146.96843861124475,100,-0.0,0.0
signgd,coupled,146.96843861124475,200,-0.0,0.0
signgd,coupled,166.24009789266137,10,-0.0,0.0
signgd,coupled,166.24009789266137,50,-0.0,0.0
signgd,coupled,166.24009789266137,100,-0.0,0.0
signgd,coupled,166.24009789266137,200,-0.0,0.0
signgd,coupled,188.03880893409166,10,-0.0,0.0
signgd,coupled,188.03880893409166,50,-0.0,0.0
signgd,coupled,188.03880893409166,100,-0.0,0.0
signgd,coupled,188.03880893409166,200,-0.0,0.0
signgd,coupled,212.69593866686918,10,-0.0,0.0
signgd,coupled,212.69593866686918,50,-0.0,0.0
signgd,coupled,212.69593866686918,100,-0.0,0.0
signgd,coupled,212.69593866686918,200,-0.0,0.0
signgd,coupled,240.58630546440668,10,-0.0,0.0
signgd,coupled,240.58630546440668,50,-0.0,0.0
signgd,coupled,240.58630546440668,100,-0.0,0.0
signgd,coupled,240.58630546440668,200,-0.0,0.0
signgd,coupled,272.13387683753086,10,-0.0,0.0
signgd,coupled,272.13387683753086,50,-0.0,0.0
signgd,coupled,272.13387683753086,100,-0.0,0.0
signgd,coupled,272.13387683753086,200,-0.0,0.0
signgd,coupled,307.81821425650804,10,-0.0,0.0
signgd,coupled,307.81821425650804,50,-0.0,0.0
signgd,coupled,307.81821425650804,100,-0.0,0.0
signgd,coupled,307.81821425650804,200,-0.0,0.0
signgd,coupled,348.18176306889666,10,-0.0,0.0
signgd,coupled,348.18176306889666,50,-0.0,0.0
signgd,coupled,348.18176306889666,100,-0.0,0.0
signgd,coupled,348.18176306889666,200,-0.0,0.0
signgd,coupled,393.8380983288489,10,-0.0,0.0
signgd,coupled,393.8380983288489,50,-0.0,0.0
signgd,coupled,393.8380983288489,100,-0.0,0.0
signgd,coupled,393.8380983288489,200,-0.0,0.0
signgd,coupled,445.4812518844989,10,-0.0,0.0
signgd,coupled,445.4812518844989,50,-0.0,0.0
signgd,coupled,445.4812518844989,100,-0.0,0.0
signgd,coupled,445.4812518844989,200,-0.0,0.0
signgd,coupled,503.89626250651503,10,-0.0,0.0
signgd,coupled,503.89626250651503,50,-0.0,0.0
signgd,coupled,503.89626250651503,100,-0.0,0.0
signgd,coupled,503.89626250651503,200,-0.0,0.0
signgd,coupled,569.9711094326076,10,-0.0,0.0
signgd,coupled,569.9711094326076,50,-0.0,0.0
signgd,coupled,569.9711094326076,100,-0.0,0.0
signgd,coupled,569.9711094326076,200,-0.0,0.0
signgd,coupled,644.7102107323869,10,-0.0,0.0
signgd,coupled,644.7102107323869,50,-0.0,0.0
signgd,coupled,644.7102107323869,100,-0.0,0.0
signgd,coupled,644.7102107323869,200,-0.0,0.0
signgd,coupled,729.2496916841444,10,-0.0,0.0
signgd,coupled,729.2496916841444,50,-0.0,0.0
signgd,coupled,729.2496916841444,100,-0.0,0.0
signgd,coupled,729.2496916841444,200,-0.0,0.0
signgd,coupled,824.8746552614581,10,-0.0,0.0
signgd,coupled,824.8746552614581,50,-0.0,0.0
signgd,coupled,824.8746552614581,100,-0.0,0.0
signgd,coupled,824.8746552614581,200,-0.0,0.0
signgd,coupled,933.038717262036,10,-0.0,0.0
signgd,coupled,933.038717262036,50,-0.0,0.0
signgd,coupled,933.038717262036,100,-0.0,0.0
signgd,coupled,933.038717262036,200,-0.0,0.0
signgd,coupled,1055.386103036523,10,-0.0,0.0
signgd,coupled,1055.386103036523,50,-0.0,0.0
signgd,coupled,1055.386103036523,100,-0.0,0.0
signgd,coupled,1055.386103036523,200,-0.0,0.0
signgd,coupled,1193.7766417144358,10,-0.0,0.0
signgd,coupled,1193.7766417144358,50,-0.0,0.0
signgd,coupled,1193.7766417144358,100,-0.0,0.0
signgd,coupled,1193.7766417144358,200,-0.0,0.0
signgd,coupled,1350.3140378698722,10,-0.0,0.0
signgd,coupled,1350.3140378698722,50,-0.0,0.0
signgd,coupled,1350.3140378698722,100,-0.0,0.0
signgd,coupled,1350.3140378698722,200,-0.0,0.0
signgd,coupled,1527.3778503907124,10,-0.0,0.0
signgd,coupled,1527.3778503907124,50,-0.0,0.0
signgd,coupled,1527.3778503907124,100,-0.0,0.0
signgd,coupled,1527.3778503907124,200,-0.0,0.0
signgd,coupled,1727.6596646690382,10,-0.0,0.0
signgd,coupled,1727.6596646690382,50,-0.0,0.0
signgd,coupled,1727.6596646690382,100,-0.0,0.0
signgd,coupled,1727.6596646690382,200,-0.0,0.0
signgd,coupled,1954.2040079740555,10,-0.0,0.0
signgd,coupled,1954.2040079740555,50,-0.0,0.0
signgd,coupled,1954.2040079740555,100,-0.0,0.0
signgd,coupled,1954.2040079740555,200,-0.0,0.0
signgd,coupled,2210.4546299710237,10,-0.0,0.0
signgd,coupled,2210.4546299710237,50,-0.0,0.0
signgd,coupled,2210.4546299710237,100,-0.0,0.0
signgd,coupled,2210.4546299710237,200,-0.0,0.0
signgd,coupled,2500.3068519063263,10,-0.0,0.0
signgd,coupled,2500.3068519063263,50,-0.0,0.0
signgd,coupled,2500.3068519063263,100,-0.0,0.0
signgd,coupled,2500.3068519063263,200,-0.0,0.0
signgd,coupled,2828.1667802300353,10,-0.0,0.0
signgd,coupled,2828.1667802300353,50,-0.0,0.0
signgd,coupled,2828.1667802300353,100,-0.0,0.0
signgd,coupled,2828.1667802300353,200,-0.0,0.0
signgd,coupled,3199.018284775067,10,-0.0,0.0
signgd,coupled,3199.018284775067,50,-0.0,0.0
signgd,coupled,3199.018284775067,100,-0.0,0.0
signgd,coupled,3199.018284775067,200,-0.0,0.0
signgd,coupled,3618.4987596427504,10,-0.0,0.0
signgd,coupled,3618.4987596427504,50,-0.0,0.0
signgd,coupled,3618.4987596427504,100,-0.0,0.0
signgd,coupled,3618.4987596427504,200,-0.0,0.0
signgd,coupled,4092.984818452442,10,-0.0,0.0
signgd,coupled,4092.984818452442,50,-0.0,0.0
signgd,coupled,4092.984818452442,100,-0.0,0.0
signgd,coupled,4092.984818452442,200,-0.0,0.0
signgd,coupled,4629.689226627268,10,-0.0,0.0
signgd,coupled,4629.689226627268,50,-0.0,0.0
signgd,coupled,4629.689226627268,100,-0.0,0.0
signgd,coupled,4629.689226627268,200,-0.0,0.0
signgd,coupled,5236.770544204655,10,-0.0,0.0
signgd,coupled,5236.770544204655,50,-0.0,0.0
signgd,coupled,5236.770544204655,100,-0.0,0.0
signgd,coupled,5236.770544204655,200,-0.0,0.0
signgd,coupled,5923.4571458758055,10,-0.0,0.0
signgd,coupled,5923.4571458758055,50,-0.0,0.0
signgd,coupled,5923.4571458758055,100,-0.0,0.0
signgd,coupled,5923.4571458758055,200,-0.0,0.0
signgd,coupled,6700.18750350959,10,-0.0,0.0
signgd,coupled,6700.18750350959,50,-0.0,0.0
signgd,coupled,6700.18750350959,100,-0.0,0.0
signgd,coupled,6700.18750350959,200,-0.0,0.0
signgd,coupled,7578.76886362593,10,-0.0,0.0
signgd,coupled,7578.76886362593,50,-0.0,0.0
signgd,coupled,7578.76886362593,100,-0.0,0.0
signgd,coupled,7578.76886362593,200,-0.0,0.0
signgd,coupled,8572.556731909324,10,-0.0,0.0
signgd,coupled,8572.556731909324,50,-0.0,0.0
signgd,coupled,8572.556731909324,100,-0.0,0.0
signgd,coupled,8572.556731909324,200,-0.0,0.0
signgd,coupled,9696.65789314552,10,-0.0,0.0
signgd,coupled,9696.65789314552,50,-0.0,0.0
signgd,coupled,9696.65789314552,100,-0.0,0.0
signgd,coupled,9696.65789314552,200,-0.0,0.0
signgd,coupled,10968.16005273138,10,-0.0,0.0
signgd,coupled,10968.16005273138,50,-0.0,0.0
signgd,coupled,10968.16005273138,100,-0.0,0.0
signgd,coupled,10968.16005273138,200,-0.0,0.0
signgd,coupled,12406.391590588319,10,-0.0,0.0
signgd,coupled,12406.391590588319,50,-0.0,0.0
signgd,coupled,12406.391590588319,100,-0.0,0.0
signgd,coupled,12406.391590588319,200,-0.0,0.0
signgd,coupled,14033.215376054846,10,-0.0,0.0
signgd,coupled,14033.215376054846,50,-0.0,0.0
signgd,coupled,14033.215376054846,100,-0.0,0.0
signgd,coupled,14033.215376054846,200,-0.0,0.0
signgd,coupled,15873.361110102087,10,-0.0,0.0
signgd,coupled,15873.361110102087,50,-0.0,0.0
signgd,coupled,15873.361110102087,100,-0.0,0.0
signgd,coupled,15873.361110102087,200,-0.0,0.0
signgd,coupled,17954.80124687834,10,-0.0,0.0
signgd,coupled,17954.80124687834,50,-0.0,0.0
signgd,coupled,17954.80124687834,100,-0.0,0.0
signgd,coupled,17954.80124687834,200,-0.0,0.0
signgd,coupled,20309.17620904739,10,-0.0,0.0
signgd,coupled,20309.17620904739,50,-0.0,0.0
signgd,coupled,20309.17620904739,100,-0.0,0.0
signgd,coupled,20309.17620904739,200,-0.0,0.0
signgd,coupled,22972.27536071156,10,-0.0,0.0
signgd,coupled,22972.27536071156,50,-0.0,0.0
signgd,coupled,22972.27536071156,100,-0.0,0.0
signgd,coupled,22972.27536071156,200,-0.0,0.0
signgd,coupled,25984.581049292527,10,-0.0,0.0
signgd,coupled,25984.581049292527,50,-0.0,0.0
signgd,coupled,25984.581049292527,100,-0.0,0.0
signgd,coupled,25984.581049292527,200,-0.0,0.0
signgd,coupled,29391.883986468903,10,-0.0,0.0
signgd,coupled,29391.883986468903,50,-0.0,0.0
signgd,coupled,29391.883986468903,100,-0.0,0.0
signgd,coupled,29391.883986468903,200,-0.0,0.0
signgd,coupled,33245.97932270945,10,-0.0,0.0
signgd,coupled,33245.97932270945,50,-0.0,0.0
signgd,coupled,33245.97932270945,100,-0.0,0.0
signgd,coupled,33245.97932270945,200,-0.0,0.0
signgd,coupled,37605.45399658176,10,-0.0,0.0
signgd,coupled,37605.45399658176,50,-0.0,0.0
signgd,coupled,37605.45399658176,100,-0.0,0.0
signgd,coupled,37605.45399658176,200,-0.0,0.0
signgd,coupled,42536.57732750392,10,-0.0,0.0
signgd,coupled,42536.57732750392,50,-0.0,0.0
signgd,coupled,42536.57732750392,100,-0.0,0.0
signgd,coupled,42536.57732750392,200,-0.0,0.0
signgd,coupled,48114.308390032646,10,-0.0,0.0
signgd,coupled,48114.308390032646,50,-0.0,0.0
signgd,coupled,48114.308390032646,100,-0.0,0.0
signgd,coupled,48114.308390032646,200,-0.0,0.0
signgd,coupled,54423.43548300272,10,-0.0,0.0
signgd,coupled,54423.43548300272,50,-0.0,0.0
signgd,coupled,54423.43548300272,100,-0.0,0.0
signgd,coupled,54423.43548300272,200,-0.0,0.0
signgd,coupled,61559.865014835144,10,-0.0,0.0
signgd,coupled,61559.865014835144,50,-0.0,0.0
signgd,coupled,61559.865014835144,100,-0.0,0.0
signgd,coupled,61559.865014835144,200,-0.0,0.0
signgd,coupled,69632.0793976389,10,-0.0,0.0
signgd,coupled,69632.0793976389,50,-0.0,0.0
signgd,coupled,69632.0793976389,100,-0.0,0.0
signgd,coupled,69632.0793976389,200,-0.0,0.0
signgd,coupled,78762.78611187064,10,-0.0,0.0
signgd,coupled,78762.78611187064,50,-0.0,0.0
signgd,coupled,78762.78611187064,100,-0.0,0.0
signgd,coupled,78762.78611187064,200,-0.0,0.0
signgd,coupled,89090.78300934142,10,-0.0,0.0
signgd,coupled,89090.78300934142,50,-0.0,0.0
signgd,coupled,89090.78300934142,100,-0.0,0.0
signgd,coupled,89090.78300934142,200,-0.0,0.0
signgd,coupled,100773.06820944618,10,-0.0,0.0
signgd,coupled,100773.06820944618,50,-0.0,0.0
signgd,coupled,100773.06820944618,100,-0.0,0.0
signgd,coupled,100773.06820944618,200,-0.0,0.0
signgd,coupled,113987.22666160525,10,-0.0,0.0
signgd,coupled,113987.22666160525,50,-0.0,0.0
signgd,coupled,113987.22666160525,100,-0.0,0.0
signgd,coupled,113987.22666160525,200,-0.0,0.0
signgd,coupled,128934.12965257157,10,-0.0,0.0
signgd,coupled,128934.12965257157,50,-0.0,0.0
signgd,coupled,128934.12965257157,100,-0.0,0.0
signgd,coupled,128934.12965257157,200,-0.0,0.0
signgd,coupled,145840.98829439864,10,-0.0,0.0
signgd,coupled,145840.98829439864,50,-0.0,0.0
signgd,coupled,145840.98829439864,100,-0.0,0.0
signgd,coupled,145840.98829439864,200,-0.0,0.0
signgd,coupled,164964.80740980207,10,-0.0,0.0
signgd,coupled,164964.80740980207,50,-0.0,0.0
signgd,coupled,164964.80740980207,100,-0.0,0.0
signgd,coupled,164964.80740980207,200,-0.0,0.0
signgd,coupled,186596.2923181746,10,-0.0,0.0
signgd,coupled,186596.2923181746,50,-0.0,0.0
signgd,coupled,186596.2923181746,100,-0.0,0.0
signgd,coupled,186596.2923181746,200,-0.0,0.0
signgd,coupled,211064.26791015547,10,-0.0,0.0
signgd,coupled,211064.26791015547,50,-0.0,0.0
signgd,coupled,211064.26791015547,100,-0.0,0.0
signgd,coupled,211064.26791015547,200,-0.0,0.0
